1.670252319335937500e+03,9.599913024902343750e+01
-9.049834594726562500e+02,8.171182861328125000e+02
-6.871905517578125000e+02,-3.913583374023437500e+01
-1.051552276611328125e+02,1.332239074707031250e+02
2.015192108154296875e+02,2.968243713378906250e+02
4.489258728027343750e+02,6.801110229492187500e+02
-5.835637817382812500e+02,-3.077631530761718750e+02
1.070054626464843750e+02,3.781694335937500000e+02
-1.547395477294921875e+02,3.607624511718750000e+02
1.587954589843750000e+03,5.605923461914062500e+02
-2.434982910156250000e+02,-4.341408252716064453e+00
-8.421941528320312500e+02,1.029585037231445312e+02
2.523343658447265625e+02,2.403106880187988281e+01
-4.842006225585937500e+02,-4.021558837890625000e+02
-4.555703735351562500e+02,-7.526112060546875000e+02
-6.446875610351562500e+02,2.774910888671875000e+02
1.243605346679687500e+03,2.672892951965332031e+01
-4.648934631347656250e+02,-4.876550903320312500e+02
1.495844726562500000e+02,3.256310729980468750e+02
-3.658531570434570312e+01,-7.912640991210937500e+02
-2.577650451660156250e+02,3.395494384765625000e+02
2.832882080078125000e+02,-6.971843872070312500e+02
5.350264282226562500e+02,-2.552257728576660156e+01
3.229461975097656250e+02,1.805224456787109375e+02
5.800995483398437500e+02,6.615467529296875000e+02
1.340507812500000000e+02,-2.239356040954589844e+00
-3.645833435058593750e+02,-5.167238769531250000e+02
-3.674212036132812500e+02,3.807969665527343750e+02
-4.970101623535156250e+02,-2.951841430664062500e+02
-2.298497161865234375e+02,3.937052001953125000e+02
-2.281158294677734375e+02,3.987882232666015625e+01
1.344512084960937500e+03,1.336688995361328125e+02
-8.332359008789062500e+02,8.258433837890625000e+02
-4.069564514160156250e+02,-5.249525146484375000e+02
1.421976623535156250e+02,3.706741638183593750e+02
1.055084533691406250e+02,-1.059022216796875000e+03
3.804911499023437500e+02,-4.765989379882812500e+02
5.895018920898437500e+02,1.290731964111328125e+02
-6.398071289062500000e+02,1.594598541259765625e+02
-1.002821838378906250e+03,8.611210632324218750e+01
